Итерация,Значение
1486,0.2855784
1487,0.23091535
1488,0.2709247
1489,0.23409721
1490,0.26568595
1491,0.25569385
1492,0.27246332
1493,0.25360152
1494,0.26438847
1495,0.25819555
1496,0.26334804
1497,0.28516954
1498,0.25955328
1499,0.25767514
1500,0.22607811
1501,0.27243167
1502,0.25430644
1503,0.24952106
1504,0.26882175
1505,0.25543866
1506,0.27441776
1507,0.23271862
1508,0.2597031
1509,0.22898513
1510,0.2511593
1511,0.25840628
1512,0.23998198
1513,0.27130416
1514,0.2635082
1515,0.25251994
1516,0.264993
1517,0.26333338
1518,0.26271182
1519,0.2799979
1520,0.27878195
1521,0.2354303
1522,0.24845016
1523,0.2802872
1524,0.2385591
1525,0.2379929
1526,0.27801958
1527,0.2541685
1528,0.24468488
1529,0.25842643
1530,0.2603881
1531,0.28187156
1532,0.27760488
1533,0.25314996
1534,0.25865495
1535,0.2727346
1536,0.25362802
1537,0.22838709
1538,0.28080326
1539,0.2583977
1540,0.239245
1541,0.24550211
1542,0.25624564
1543,0.2611326
1544,0.2518866
1545,0.26142746
1546,0.28070286
1547,0.2686725
1548,0.22654746
1549,0.25316903
1550,0.21995552
1551,0.24491362
1552,0.27691442
1553,0.28874737
1554,0.26715353
1555,0.25076863
1556,0.25411692
1557,0.23788162
1558,0.2359792
1559,0.26905096
1560,0.2725345
1561,0.27029872
1562,0.2701334
1563,0.24445146
1564,0.27303514
1565,0.23964733
1566,0.27328825
1567,0.263199
1568,0.25107604
1569,0.24332967
1570,0.27316642
1571,0.25503784
1572,0.2446025
1573,0.24487667
1574,0.26524472
1575,0.2645427
1576,0.27679053
1577,0.2625221
1578,0.2746556
1579,0.2464301
1580,0.25133595
1581,0.24243626
1582,0.26472083
1583,0.25216478
1584,0.25149336
1585,0.2917341
1586,0.26436847
1587,0.2510285
1588,0.26800767
1589,0.26749083
1590,0.25890687
1591,0.27720192
1592,0.2595426
1593,0.26569787
1594,0.27221385
1595,0.2545643
1596,0.27314445
1597,0.25586578
1598,0.24641874
1599,0.26881477
1600,0.22805883
1601,0.24198669
1602,0.262166
1603,0.25309023
1604,0.26716325
1605,0.27396557
1606,0.23752989
1607,0.27194965
1608,0.2792708
1609,0.24336538
1610,0.29175186
1611,0.267208
1612,0.25444788
1613,0.24899864
1614,0.25900057
1615,0.24404287
1616,0.2761338
1617,0.24521475
1618,0.24787696
1619,0.26896244
1620,0.23300596
1621,0.25233352
1622,0.23951098
1623,0.2507333
1624,0.25395244
1625,0.25081334
1626,0.23930472
1627,0.25052556
1628,0.25499234
1629,0.277358
1630,0.2567451
1631,0.27685058
1632,0.26099914
1633,0.23543118
1634,0.2670926
1635,0.2710567
1636,0.27054703
1637,0.26263294
1638,0.24345604
1639,0.2533107
1640,0.24388409
1641,0.26959428
1642,0.26366398
1643,0.23875532
1644,0.24163374
1645,0.25681245
1646,0.27227223
1647,0.27125594
1648,0.24855419
1649,0.2712125
1650,0.22410093
1651,0.26440662
1652,0.26800942
1653,0.23436065
1654,0.24888326
1655,0.25427487
1656,0.25024307
1657,0.24193573
1658,0.23664556
1659,0.26548386
1660,0.24841921
1661,0.24981783
1662,0.26900446
1663,0.24018893
1664,0.25864083
