Итерация,Значение
927,88367.03
928,87394.164
929,88083.79
930,87611.375
931,88586.43
932,85938.76
933,81801.875
934,84293.19
935,81979.75
936,91932.58
937,87264.945
938,89428.22
939,90953.984
940,83766.97
941,84398.29
942,84850.164
943,88363.03
944,88494.586
945,88439.41
946,90569.34
947,86696.23
948,87183.78
949,87801.64
950,89848.766
951,80431.03
952,81618
953,92104.375
954,87585.76
955,88015.516
956,78867.09
957,92385.5
958,86495.125
959,84029.81
960,87898.81
961,77644.61
962,87336.67
963,87343.76
964,86011
965,86827.85
966,87484.62
967,93640.42
968,88061.02
969,90441.8
970,84824.34
971,87944.42
972,79495.945
973,85888.08
974,85042.96
975,89695.13
976,90339.91
977,82296.4
978,85582.19
979,85504.125
980,85586.01
981,89445.01
982,83312.05
983,87048.414
984,86969.586
985,80800.12
986,89554.4
987,89025.56
988,91125.55
989,81619.3
990,88493.34
991,81838.77
992,81731.516
993,86660.82
994,95159.664
995,86485.586
996,88863.08
997,88770.34
998,86316.64
999,90348.5
1000,82007.234
1001,80367.43
1002,81984.7
1003,88856.375
1004,84944.414
1005,89977.64
1006,79874.484
1007,81224.65
1008,81802.84
1009,83579.06
1010,84182.13
1011,89865.89
1012,87126.234
1013,90322.19
1014,85017.34
1015,91710.83
1016,85950.81
1017,85576.19
1018,87367.86
1019,84503.03
1020,79746.695
1021,80872.46
1022,81928.28
1023,81487.766
1024,85378.695
1025,88692.11
1026,83739.01
1027,91285.25
1028,77869.8
1029,95510.78
1030,89910.64
1031,79538.08
1032,89988.04
1033,82962.44
1034,86743.81
1035,83970.81
1036,84697.56
1037,83159.12
1038,86324.836
1039,84714.54
1040,87374.99
1041,85882.14
1042,83873.94
1043,85068.98
1044,82164.555
1045,85277.37
1046,80688.23
1047,84212.99
1048,84238.61
1049,87374.17
1050,87484.88
1051,89329.484
1052,89841.555
1053,79615.4
1054,83631.664
1055,86851.76
1056,90762.11
1057,77846.21
1058,88341.586
1059,86512
1060,82096.8
1061,90191.05
1062,90339.58
1063,87368.53
1064,85386.74
1065,83795.94
1066,82866.94
1067,85265.69
1068,86765.05
1069,87541.65
1070,85858.34
1071,91077.875
1072,81769.22
1073,87757.25
1074,81801.305
1075,81099.484
1076,83480.17
1077,81772.27
1078,84740.14
1079,83821.664
1080,87238.85
1081,83379.11
1082,84851.266
1083,86371.27
1084,78913.234
1085,86420.875
1086,92427.65
1087,85043.99
1088,90241.59
1089,81049.76
1090,82777.69
1091,91680.266
1092,88861.81
1093,80243.55
1094,83451.32
1095,82612.84
1096,84528.59
1097,90035.08
1098,83965.03
1099,91888.52
1100,92129.48
1101,88568.13
1102,85201.766
1103,86041.91
1104,84106.17
1105,84305.875
1106,84284.18
1107,78338.97
1108,82396.05
1109,88796.734
1110,90397.48
1111,90762.125
1112,88162.914
1113,82596.55
1114,91068.68
1115,79848.8
1116,81675.09
1117,92079.516
1118,83874.23
1119,86414.87
1120,86346.516
1121,88618.195
1122,83883.305
1123,83214.43
1124,87605.84
1125,89406.12
1126,88828.56
1127,84454.07
1128,76832.516
1129,89431.805
1130,81372.516
1131,85746.4
1132,83462.29
1133,84931.6
1134,88680.06
1135,81706.22
1136,84602.86
1137,83382.305
1138,81585.27
1139,88134.195
1140,75313.47
1141,87687.91
1142,87973.79
1143,84482.73
1144,84854.82
1145,80939.016
1146,87185.78
1147,84218.14
1148,84666.57
1149,82239.984
1150,89004.68
1151,86305.43
1152,85763.11
1153,86478.59
1154,87831.945
1155,92354.46
1156,85386.24
1157,92477.63
1158,82314.76
1159,86429.05
1160,87945.89
1161,83264.42
1162,81601.336
1163,86814.67
1164,86888.34
1165,81961.98
1166,88848.69
1167,79507.87
1168,87573.25
1169,78875.695
1170,87749.91
1171,90569.61
1172,84240.52
1173,78680.914
1174,91449.28
1175,86438.67
1176,83888.36
1177,81089.61
1178,87513.875
1179,84051.4
1180,87720.734
1181,87224.5
1182,84994.25
1183,87348.34
1184,82469.28
1185,86336.43
1186,86267.71
1187,88862.42
1188,83165.45
1189,84246.18
1190,78937.445
1191,84855.85
1192,83740.34
1193,85404.875
1194,87408.31
1195,89815.48
1196,84487
1197,89987.38
1198,89802.99
1199,80121.734
1200,87006.52
1201,86502.64
1202,88245.72
1203,87943.266
1204,83934.86
1205,84431.3
1206,87515.77
1207,91876.41
1208,85837.445
1209,83314.64
1210,79832.49
1211,88972.91
1212,91098.625
1213,87475.57
1214,79535.01
1215,87938.67
1216,85574.734
1217,81331.47
1218,74186.57
1219,90561.79
1220,93703.195
1221,85791.086
1222,87196.22
1223,82809.85
1224,86842.125
1225,87108.05
1226,92213.94
1227,87273.72
1228,84093.73
1229,85391.79
1230,90914.805
1231,90646.875
