Итерация,Значение
1316,10286.44
1317,10480.79
1318,11003.7
1319,9668.436
1320,10803.663
1321,12044.146
1322,9584.536
1323,13003.326
1324,12872.095
1325,9301.17
1326,9757.276
1327,10630.697
1328,11715.368
1329,11249.269
1330,10437.3
1331,12844.252
1332,12933.327
1333,8758.804
1334,10800.773
1335,11327.734
1336,11452.513
1337,11787.326
1338,10813.48
1339,8798.948
1340,12315.074
1341,10358.532
1342,12154.225
1343,13477.184
1344,12060
1345,11672.4
1346,11441.6875
1347,10084.458
1348,13629.764
1349,13239.635
1350,14584.721
1351,11717.962
1352,11119.391
1353,12597.294
1354,12407.48
1355,10029.793
1356,14818.918
1357,10949.817
1358,9682.983
1359,11634.367
1360,11592.545
1361,10987.638
1362,11255.754
1363,13327.683
1364,9132.262
1365,13023.17
1366,12108.273
1367,9644.917
1368,6968.5576
1369,11775.642
1370,9617.879
1371,11304.697
1372,10899.739
1373,8222.703
1374,9169.774
1375,12017.23
1376,9311.139
1377,13943.801
1378,14881.153
1379,8042.838
1380,11008.234
1381,12559.614
1382,8756.391
1383,12153.24
1384,9974.185
1385,12432.084
1386,13088.847
1387,9165.039
1388,12232.55
1389,11827.526
1390,8961.783
1391,13717.502
1392,10670.838
1393,12908.315
1394,10150.114
1395,14181.853
1396,12323.029
1397,9657.16
1398,9624.209
1399,10276.157
1400,11591.734
1401,10736.765
1402,11789.985
1403,14249.475
1404,14000.622
1405,9897.051
1406,13720.393
1407,8652.888
1408,10666.4375
1409,11926.367
1410,11814.807
1411,11332.385
1412,10880.166
1413,13650.116
1414,11735.268
1415,8518.887
1416,9449.716
1417,10619.755
1418,7532.063
1419,14563.466
1420,11505.072
1421,10844.826
1422,9769.794
1423,9731.351
1424,9546.298
1425,11967.712
1426,9909.434
1427,10596.76
1428,12695.751
1429,7706.0522
1430,12132.713
1431,10022.052
1432,12348.874
1433,11908.617
1434,9748.339
1435,12307.899
1436,12306.4
1437,11537.649
1438,11598.869
1439,13473.184
1440,13416.989
1441,10020.285
1442,11495.711
1443,10802.087
1444,12857.587
1445,9805.16
1446,12188.224
1447,12349.377
1448,12125.668
1449,10518.712
1450,11069.18
1451,10334.987
1452,12695.961
1453,10112.184
1454,10868.419
1455,14790.051
1456,11230.185
1457,10045.113
1458,11757.125
1459,10522.977
1460,10594.657
1461,11550.677
1462,14634.79
1463,13724.103
1464,11671.791
1465,9967.061
1466,11966.746
1467,13864.445
1468,15535.289
1469,13337.406
1470,13291.529
1471,9196.16
1472,12722.667
1473,13585.454
1474,13153.773
1475,13548.577
1476,11311.975
1477,10472.487
1478,13075.364
1479,8580.128
1480,13318.092
1481,13020.349
1482,10809.556
1483,11083.835
1484,9204.835
1485,9424.809
1486,11825.992
1487,10252.8125
1488,11214.975
1489,14576.66
1490,13738.145
1491,13768.576
1492,11132.412
1493,12529.932
1494,11837.563
1495,13506.194
1496,9566.579
1497,10236.927
1498,10012.997
1499,13857.317
1500,11808.541
1501,11507.004
1502,7857.325
1503,10655.031
1504,12452.416
1505,10926.099
1506,12847.574
1507,11685.478
1508,12415.412
1509,11435.419
1510,15432.953
1511,10244.745
1512,10898.252
1513,9292.754
1514,13648.136
1515,13537.797
1516,9552.6045
1517,16726.418
1518,11869.973
1519,12174.773
1520,7514.8496
1521,9849.415
1522,14914.59
1523,11959.547
1524,13901.412
1525,12003.784
1526,14091.659
1527,12290.93
1528,12842.384
1529,13539.35
1530,11198.059
1531,11527.149
1532,11058.455
1533,12192.586
1534,10699.597
1535,12832.656
1536,9244.581
1537,10613.562
1538,11360.605
1539,10876.561
1540,10070.24
1541,10155.145
1542,11547.141
1543,12253.942
1544,14757.6
1545,12461.738
1546,12966.079
