State:Action,QValue
81,104:left,0.35967708
81,104:right,-0.073492005
81,105:right,0.44788447
81,105:up,0.095445
81,106:down,0.5148797
81,11:down,26.532578
81,11:left,28.856993
81,11:right,26.348696
81,11:up,31.34736
81,12:down,28.343777
81,12:left,30.81654
81,12:right,27.323902
81,12:up,33.057663
81,13:down,28.089844
81,13:left,30.59277
81,13:right,28.771088
81,13:up,34.883427
81,14:down,31.403152
81,14:left,30.749643
81,14:right,30.937529
81,14:up,36.625996
81,15:down,33.552597
81,15:left,34.793217
81,15:right,32.352394
81,15:up,38.966526
81,16:down,34.233955
81,16:left,40.979942
81,16:right,34.86828
81,16:up,38.433704
81,17:down,35.87544
81,17:left,38.642624
81,17:right,35.787365
81,17:up,42.5568
81,18:down,40.533714
81,18:left,42.351585
81,18:right,39.88489
81,18:up,44.803783
81,19:down,43.095848
81,19:left,44.916023
81,19:right,42.684166
81,19:up,47.501522
81,2:down,17.40454
81,2:left,18.411058
81,2:right,17.348803
81,2:up,17.336914
81,20:down,44.0039
81,20:left,49.97279
81,20:right,43.295383
81,20:up,47.66253
81,21:down,45.483253
81,21:left,48.101364
81,21:right,45.115326
81,21:up,52.89006
81,22:down,46.174282
81,22:left,51.820747
81,22:right,46.71481
81,22:up,55.09489
81,23:down,45.393852
81,23:left,58.865356
81,23:right,46.419415
81,23:up,48.859467
81,24:down,52.287678
81,24:left,56.722866
81,24:right,50.613445
81,24:up,61.68961
81,25:down,53.805763
81,25:left,61.032207
81,25:right,51.72975
81,25:up,65.275764
81,26:down,60.608166
81,26:left,69.54546
81,26:right,60.639153
81,26:up,67.28187
81,27:down,61.12844
81,27:left,73.35623
81,27:right,61.007305
81,27:up,66.09862
81,28:down,64.10873
81,28:left,69.11351
81,28:right,61.594574
81,28:up,77.661804
81,29:down,66.58554
81,29:left,82.273445
81,29:right,68.787056
81,29:up,73.142204
81,3:down,17.774042
81,3:left,17.925093
81,3:right,17.837036
81,3:up,19.557127
81,30:down,71.80916
81,30:left,86.98995
81,30:right,71.78959
81,30:up,77.24881
81,31:down,69.594955
81,31:left,85.34536
81,31:right,67.76761
81,31:up,73.36367
81,32:down,69.69972
81,32:left,80.04969
81,32:right,70.42797
81,32:up,93.96109
81,33:down,77.68293
81,33:left,103.05661
81,33:right,82.21857
81,33:up,86.99758
81,34:down,78.94134
81,34:left,104.33046
81,34:right,76.57809
81,34:up,86.956635
81,35:down,82.165
81,35:left,108.52801
81,35:right,85.036674
81,35:up,93.33714
81,36:down,90.479355
81,36:left,111.7465
81,36:right,99.933815
81,36:up,120.66122
81,37:down,107.977974
81,37:left,123.803535
81,37:right,108.19936
81,37:up,127.81924
81,38:down,114.33748
81,38:left,134.56677
81,38:right,116.64199
81,38:up,127.3599
81,39:down,109.55006
81,39:left,143.46439
81,39:right,103.64569
81,39:up,106.093605
81,4:down,18.242388
81,4:left,19.37343
81,4:right,18.276773
81,4:up,20.863579
81,40:down,99.26441
81,40:left,130.06918
81,40:right,94.31214
81,40:up,110.50256
81,41:down,103.98807
81,41:left,146.57637
81,41:right,107.28878
81,41:up,123.328384
81,42:down,116.11215
81,42:left,170.05696
81,42:right,136.41075
81,42:up,146.3402
81,43:down,124.125465
81,43:left,167.09729
81,43:right,129.06195
81,43:up,126.95559
81,44:down,146.37946
81,44:left,191.82063
81,44:right,148.40024
81,44:up,157.99678
81,45:down,124.5847
81,45:left,178.06418
81,45:right,126.42878
81,45:up,141.46344
81,46:down,146.62798
81,46:left,196.49861
81,46:right,155.72935
81,46:up,155.94354
81,47:down,170.06342
81,47:left,188.59912
81,47:right,173.87993
81,47:up,205.83688
81,48:down,160.62695
81,48:left,223.24048
81,48:right,168.50429
81,48:up,184.3424
81,49:down,197.83264
81,49:left,234.20084
81,49:right,200.27734
81,49:up,220.91058
81,5:down,19.052486
81,5:left,19.798016
81,5:right,19.541544
81,5:up,21.902742
81,50:down,222.26361
81,50:left,254.2562
81,50:right,220.47469
81,50:up,213.58617
81,51:down,213.00233
81,51:left,237.2354
81,51:right,182.1115
81,51:up,176.1955
81,52:down,211.6326
81,52:left,168.73349
81,52:right,157.93526
81,52:up,159.14246
81,53:down,172.70259
81,53:left,204.27525
81,53:right,159.14949
81,53:up,160.1929
81,54:down,171.23357
81,54:left,193.31879
81,54:right,149.83806
81,54:up,165.87808
81,55:down,173.26091
81,55:left,185.86337
81,55:right,156.65428
81,55:up,154.79019
81,56:down,176.55128
81,56:left,172.79547
81,56:right,153.23137
81,56:up,142.3972
81,57:down,121.55249
81,57:left,162.9212
81,57:right,109.08924
81,57:up,113.90146
81,58:down,115.0873
81,58:left,154.49815
81,58:right,114.49031
81,58:up,111.593254
81,59:down,128.93864
81,59:left,155.2108
81,59:right,130.30928
81,59:up,119.84842
81,6:down,19.958298
81,6:left,23.337711
81,6:right,19.846628
81,6:up,22.055351
81,60:down,147.07915
81,60:left,132.07344
81,60:right,120.03548
81,60:up,123.511856
81,61:down,121.45488
81,61:left,143.69211
81,61:right,110.893326
81,61:up,114.46139
81,62:down,125.488144
81,62:left,136.19281
81,62:right,116.81012
81,62:up,116.84636
81,63:down,128.51286
81,63:left,116.01002
81,63:right,103.10988
81,63:up,95.781876
81,64:down,116.82254
81,64:left,100.57226
81,64:right,81.046875
81,64:up,85.16538
81,65:down,80.40306
81,65:left,99.57311
81,65:right,76.90911
81,65:up,76.3476
81,66:down,80.27632
81,66:left,104.386734
81,66:right,74.56619
81,66:up,75.13722
81,67:down,82.08693
81,67:left,100.86436
81,67:right,71.23991
81,67:up,77.41592
81,68:down,90.11603
81,68:left,94.47883
81,68:right,81.944595
81,68:up,83.573235
81,69:down,83.35174
81,69:left,90.573944
81,69:right,76.64702
81,69:up,73.7051
81,7:down,20.947702
81,7:left,24.416239
81,7:right,20.528502
81,7:up,22.239782
81,70:down,85.213
81,70:left,74.44725
81,70:right,67.43547
81,70:up,69.425705
81,71:down,70.15906
81,71:left,80.18227
81,71:right,61.96991
81,71:up,61.845
81,72:down,76.16753
81,72:left,66.48752
81,72:right,59.451763
81,72:up,60.242565
81,73:down,69.98912
81,73:left,75.1716
81,73:right,65.2752
81,73:up,62.783756
81,74:down,68.30796
81,74:left,59.76084
81,74:right,54.813324
81,74:up,58.469093
81,75:down,57.098015
81,75:left,64.336975
81,75:right,53.26307
81,75:up,52.495575
81,76:down,52.053516
81,76:left,60.795185
81,76:right,47.438316
81,76:up,49.26267
81,77:down,51.79737
81,77:left,57.38186
81,77:right,46.29419
81,77:up,47.06878
81,78:down,46.15785
81,78:left,54.018223
81,78:right,44.72128
81,78:up,46.070908
81,79:down,51.087036
81,79:left,49.653507
81,79:right,47.044807
81,79:up,46.42166
81,8:down,21.800943
81,8:left,22.252102
81,8:right,21.135218
81,8:up,25.593105
81,80:down,47.428528
81,80:left,50.354115
81,80:right,45.593548
81,80:up,44.072147
81,81:down,47.985542
81,81:left,47.180435
81,81:right,42.686146
81,81:up,41.817818
81,82:down,41.798115
81,82:left,44.561638
81,82:right,37.51766
81,82:up,38.72028
81,83:down,42.06457
81,83:left,38.490726
81,83:right,36.18805
81,83:up,35.488564
81,84:down,40.081642
81,84:left,35.7573
81,84:right,32.70556
81,84:up,32.729965
81,85:down,38.17523
81,85:left,35.402493
81,85:right,30.089684
81,85:up,32.13349
81,86:down,36.09417
81,86:left,32.24725
81,86:right,29.326363
81,86:up,29.594326
81,87:down,32.828327
81,87:left,33.813763
81,87:right,29.751453
81,87:up,27.799978
81,88:down,32.282684
81,88:left,28.165833
81,88:right,26.380053
81,88:up,26.14077
81,89:down,30.409435
81,89:left,27.22578
81,89:right,25.111107
81,89:up,25.079536
81,9:down,22.3853
81,9:left,23.818514
81,9:right,23.273573
81,9:up,27.186821
81,90:down,28.480312
81,90:left,29.239082
81,90:right,24.35267
81,90:up,25.804066
81,91:down,27.875942
81,91:left,26.202732
81,91:right,24.034857
81,91:up,24.216276
81,92:down,26.55661
81,92:left,23.71118
81,92:right,22.489704
81,92:up,21.935858
81,93:down,25.281342
81,93:left,23.290476
81,93:right,21.70532
81,93:up,21.498125
81,94:down,23.87539
81,94:left,21.610022
81,94:right,20.44618
81,94:up,20.026155
81,95:down,22.629961
81,95:left,20.435528
81,95:right,19.418358
81,95:up,19.446672
81,96:down,21.642258
81,96:left,19.014093
81,96:right,18.413572
81,96:up,18.394077
81,97:down,20.554373
81,97:left,18.497341
81,97:right,17.890371
81,97:up,18.427113
81,98:down,17.75366
81,98:left,18.929724
81,98:right,16.590181
81,98:up,17.082373
81,99:down,17.319841
81,99:left,18.244974
81,99:right,17.147675
81,99:up,16.685886
82,-0:up,13.963537
82,-1:down,4.006271
82,-1:left,7.724828
82,-1:right,4.0235023
82,-1:up,16.66675
82,-2:down,0.533555
82,-2:left,1.3298765
82,-2:right,1.385637
82,-2:up,7.8890257
82,-3:left,-0.13971236
82,-3:up,2.503862
82,0:down,12.660126
82,0:left,15.888353
82,0:right,14.669834
82,0:up,16.69014
82,1:down,15.882144
82,1:left,16.153877
82,1:right,15.939576
82,1:up,17.521204
82,10:down,24.014719
82,10:left,26.141226
82,10:right,23.971457
82,10:up,28.22506
82,100:down,17.506323
82,100:left,11.255243
82,100:right,2.3723621
82,100:up,0.7902309
82,101:down,2.5797534
82,101:left,0.5686195
82,101:right,0.175022
82,101:up,0.11454661
82,102:down,-0.11381816
82,102:left,0.6464028
82,102:right,0.32703227
82,102:up,0.47963208
82,103:down,0.55995786
82,103:right,-0.42333442
82,103:up,-0.44991004
82,104:left,0.18756902
82,104:right,-0.06477375
82,104:up,-0.31114662
82,105:down,0.018000226
82,105:left,-0.44126928
82,105:right,0.10602606
82,105:up,-0.502335
82,106:down,0.5406657
82,106:right,-0.203445
82,11:down,24.138931
82,11:left,29.704142
82,11:right,24.86218
82,11:up,27.35385
82,12:down,24.777191
82,12:left,26.788954
82,12:right,24.721632
82,12:up,30.192488
82,13:down,26.239784
82,13:left,27.649946
82,13:right,25.589865
82,13:up,32.66913
82,14:down,28.4178
82,14:left,34.54957
82,14:right,27.78431
82,14:up,31.36964
82,15:down,29.255526
82,15:left,35.751366
82,15:right,29.181784
82,15:up,33.370686
82,16:down,31.907106
82,16:left,33.01939
82,16:right,29.901705
82,16:up,38.08889
82,17:down,35.790745
82,17:left,38.737057
82,17:right,35.24497
82,17:up,39.952335
82,18:down,37.88208
82,18:left,42.108692
82,18:right,38.03671
82,18:up,41.598812
82,19:down,40.23255
82,19:left,44.273235
82,19:right,39.501408
82,19:up,42.684067
82,2:down,16.40793
82,2:left,16.584255
82,2:right,16.309065
82,2:up,18.58223
82,20:down,40.64988
82,20:left,46.577065
82,20:right,39.495678
82,20:up,44.071205
82,21:down,42.24338
82,21:left,46.138474
82,21:right,43.129356
82,21:up,48.87605
82,22:down,41.91795
82,22:left,51.909206
82,22:right,43.98985
82,22:up,45.954216
82,23:down,44.452778
82,23:left,50.68182
82,23:right,41.61402
82,23:up,54.490845
82,24:down,49.924824
82,24:left,58.399277
82,24:right,48.27553
82,24:up,52.6851
82,25:down,48.99848
82,25:left,57.7912
82,25:right,49.116028
82,25:up,61.8688
82,26:down,55.15332
82,26:left,65.27135
82,26:right,57.09658
82,26:up,62.884113
82,27:down,58.979523
82,27:left,68.97712
82,27:right,59.517673
82,27:up,64.19833
82,28:down,60.0146
82,28:left,71.596306
82,28:right,59.805378
82,28:up,65.06934
82,29:down,64.83679
82,29:left,72.72084
82,29:right,63.854797
82,29:up,77.453964
82,3:down,17.129576
82,3:left,17.277464
82,3:right,16.943026
82,3:up,19.558964
82,30:down,67.39485
82,30:left,82.28167
82,30:right,66.684746
82,30:up,73.82113
82,31:down,64.43464
82,31:left,80.621376
82,31:right,62.065903
82,31:up,67.30667
82,32:down,67.220604
82,32:left,85.332466
82,32:right,69.07132
82,32:up,75.27095
82,33:down,75.73167
82,33:left,96.82966
82,33:right,76.46631
82,33:up,83.075836
82,34:down,71.283165
82,34:left,95.31381
82,34:right,70.27144
82,34:up,80.15559
82,35:down,77.06037
82,35:left,100.82171
82,35:right,75.349846
82,35:up,82.765274
82,36:down,90.1206
82,36:left,114.6224
82,36:right,100.5288
82,36:up,111.157936
82,37:down,104.883705
82,37:left,120.67169
82,37:right,100.78629
82,37:up,111.215096
82,38:down,97.39026
82,38:left,116.70205
82,38:right,94.734344
82,38:up,127.23438
82,39:down,99.204544
82,39:left,135.38109
82,39:right,96.99323
82,39:up,106.98972
82,4:down,17.30438
82,4:left,17.998972
82,4:right,17.860447
82,4:up,20.666449
82,40:down,91.18633
82,40:left,113.25733
82,40:right,91.79339
82,40:up,138.03448
82,41:down,117.767105
82,41:left,132.03134
82,41:right,118.010666
82,41:up,149.25992
82,42:down,119.436455
82,42:left,160.27957
82,42:right,123.36371
82,42:up,137.01666
82,43:down,110.909515
82,43:left,128.90518
82,43:right,107.290665
82,43:up,162.79927
82,44:down,142.96472
82,44:left,179.52202
82,44:right,143.71307
82,44:up,139.64911
82,45:down,131.86745
82,45:left,146.81317
82,45:right,120.951706
82,45:up,169.85521
82,46:down,141.74542
82,46:left,186.01994
82,46:right,146.06921
82,46:up,159.57819
82,47:down,160.32329
82,47:left,189.35995
82,47:right,158.99796
82,47:up,177.18694
82,48:down,150.74542
82,48:left,206.31184
82,48:right,156.76724
82,48:up,152.86487
82,49:down,185.43723
82,49:left,220.66766
82,49:right,189.9545
82,49:up,196.2499
82,5:down,18.828604
82,5:left,19.160166
82,5:right,18.927252
82,5:up,21.810337
82,50:down,207.01134
82,50:left,241.45493
82,50:right,206.55241
82,50:up,205.60202
82,51:down,193.95085
82,51:left,223.01578
82,51:right,174.32753
82,51:up,178.60872
82,52:down,201.64969
82,52:left,173.91405
82,52:right,150.54402
82,52:up,149.2762
82,53:down,157.34407
82,53:left,192.81549
82,53:right,147.92603
82,53:up,161.4015
82,54:down,181.47466
82,54:left,153.01004
82,54:right,137.49478
82,54:up,144.88934
82,55:down,158.10074
82,55:left,177.20735
82,55:right,140.18713
82,55:up,149.6519
82,56:down,156.66257
82,56:left,168.4213
82,56:right,139.5885
82,56:up,144.41953
82,57:down,159.13696
82,57:left,122.10079
82,57:right,109.70828
82,57:up,112.39348
82,58:down,109.85669
82,58:left,143.12485
82,58:right,103.120926
82,58:up,101.86035
82,59:down,110.594246
82,59:left,146.9978
82,59:right,101.131
82,59:up,107.32019
82,6:down,19.85773
82,6:left,21.490314
82,6:right,19.659103
82,6:up,22.980007
82,60:down,114.63729
82,60:left,138.32831
82,60:right,111.14822
82,60:up,97.29932
82,61:down,115.23715
82,61:left,133.39449
82,61:right,103.91077
82,61:up,103.95064
82,62:down,111.992905
82,62:left,126.9203
82,62:right,101.2573
82,62:up,102.45036
82,63:down,111.55379
82,63:left,121.82733
82,63:right,104.51306
82,63:up,95.2626
82,64:down,97.853035
82,64:left,110.102295
82,64:right,75.35032
82,64:up,75.24139
82,65:down,80.659256
82,65:left,93.26847
82,65:right,74.23262
82,65:up,72.54218
82,66:down,74.57053
82,66:left,94.8449
82,66:right,68.22792
82,66:up,69.8174
82,67:down,71.53546
82,67:left,94.15118
82,67:right,73.284874
82,67:up,67.9963
82,68:down,84.807365
82,68:left,89.88358
82,68:right,77.32622
82,68:up,76.07515
82,69:down,85.24298
82,69:left,80.47666
82,69:right,75.111534
82,69:up,75.712616
82,7:down,20.01352
82,7:left,22.625437
82,7:right,20.45899
82,7:up,24.218428
82,70:down,80.35393
82,70:left,78.524124
82,70:right,69.14703
82,70:up,72.1761
82,71:down,76.28903
82,71:left,64.684425
82,71:right,57.922604
82,71:up,60.349342
82,72:down,62.033833
82,72:left,71.85114
82,72:right,56.541225
82,72:up,57.218784
82,73:down,64.08432
82,73:left,70.7542
82,73:right,59.67409
82,73:up,59.899162
82,74:down,66.48138
82,74:left,62.10577
82,74:right,57.63942
82,74:up,57.847862
82,75:down,55.44309
82,75:left,61.31103
82,75:right,51.0614
82,75:up,51.224358
82,76:down,52.750637
82,76:left,57.167347
82,76:right,46.325108
82,76:up,48.276207
82,77:down,48.99285
82,77:left,55.250755
82,77:right,43.489285
82,77:up,44.26179
82,78:down,44.646164
82,78:left,51.60685
82,78:right,40.91816
82,78:up,40.210205
82,79:down,46.257145
82,79:left,48.82467
82,79:right,43.042397
82,79:up,42.946857
82,8:down,22.066603
82,8:left,22.897121
82,8:right,21.040474
82,8:up,25.451773
82,80:down,45.508465
82,80:left,47.16212
82,80:right,41.24085
82,80:up,41.72662
82,81:down,41.833336
82,81:left,45.645264
82,81:right,39.546555
82,81:up,40.421913
82,82:down,42.96846
82,82:left,40.80862
82,82:right,38.09137
82,82:up,37.44456
82,83:down,40.255463
82,83:left,39.180183
82,83:right,35.484474
82,83:up,35.288853
82,84:down,38.138004
82,84:left,35.891193
82,84:right,31.525314
82,84:up,32.160995
82,85:down,36.08067
82,85:left,32.072983
82,85:right,30.613644
82,85:up,28.83104
82,86:down,30.939571
82,86:left,34.02015
82,86:right,27.421452
82,86:up,28.57089
82,87:down,30.303362
82,87:left,32.30515
82,87:right,26.529356
82,87:up,27.109388
82,88:down,30.79417
82,88:left,27.314531
82,88:right,25.045279
82,88:up,25.114086
82,89:down,29.08803
82,89:left,26.694141
82,89:right,24.225298
82,89:up,23.94381
82,9:down,23.398893
82,9:left,24.83591
82,9:right,22.039736
82,9:up,26.797613
82,90:down,24.653526
82,90:left,27.553223
82,90:right,22.663435
82,90:up,22.884903
82,91:down,23.743614
82,91:left,26.177525
82,91:right,21.86259
82,91:up,21.899223
82,92:down,24.998657
82,92:left,21.738123
82,92:right,20.524506
82,92:up,21.168724
82,93:down,20.421503
82,93:left,24.00629
82,93:right,20.634674
82,93:up,19.771366
82,94:down,20.778988
82,94:left,22.718996
82,94:right,19.167599
82,94:up,18.74598
82,95:down,19.279346
82,95:left,21.76633
82,95:right,18.438913
82,95:up,18.355095
82,96:down,18.41979
82,96:left,20.407354
82,96:right,18.429295
82,96:up,18.199512
82,97:down,17.709646
82,97:left,19.775501
82,97:right,17.09653
82,97:up,17.059055
82,98:down,16.479288
82,98:left,17.884182
82,98:right,16.230618
82,98:up,16.53709
82,99:down,16.328587
82,99:left,17.313046
82,99:right,16.205921
82,99:up,14.703974
83,-0:up,4.9144087
83,-1:down,2.1456192
83,-1:left,8.384239
83,-1:right,4.352577
83,-1:up,16.146515
83,-2:down,0.08491924
83,-2:left,3.9912128
83,-2:right,2.001282
83,-2:up,0.5972017
83,-3:down,0.13225976
83,-3:left,0.12001352
83,-3:up,-0.10934765
83,-4:right,0.3292899
83,-4:up,0.38265073
83,0:down,12.91104
83,0:left,15.975171
83,0:right,15.295426
83,0:up,15.649712
83,1:down,15.47567
83,1:left,16.66359
83,1:right,15.508507
83,1:up,15.443303
83,10:down,21.286364
83,10:left,23.866577
83,10:right,21.510744
83,10:up,25.90742
83,100:down,17.462065
83,100:left,8.847233
83,100:right,12.751895
83,100:up,7.2091703
83,101:down,9.935911
83,101:left,-0.050194502
83,101:right,0.31556126
83,101:up,0.515953
83,102:down,0.58383316
83,102:left,1.0516427
83,102:right,0.3080681
83,102:up,-0.53815234
83,103:down,-0.101072684
83,103:left,-0.102659374
83,103:right,0.28531504
83,103:up,-0.17282408
83,104:down,0.02664376
83,104:right,-0.203445
83,104:up,-0.3666901
83,105:down,0.03712654
83,105:left,-0.09716669
83,105:up,-0.22630048
83,106:down,-0.03649061
83,106:left,-0.14196867
83,11:down,22.432835
83,11:left,25.001282
83,11:right,22.996155
83,11:up,27.775145
83,12:down,24.51952
83,12:left,26.283983
83,12:right,24.286547
83,12:up,29.525787
83,13:down,25.598522
83,13:left,26.938513
83,13:right,25.113081
83,13:up,31.29713
83,14:down,28.166584
83,14:left,30.328981
83,14:right,27.462793
83,14:up,32.72029
83,15:down,27.530886
83,15:left,31.332592
83,15:right,28.793888
83,15:up,34.320473
83,16:down,31.293623
83,16:left,36.163815
83,16:right,31.690084
83,16:up,34.188255
83,17:down,32.671257
83,17:left,38.95445
83,17:right,32.853825
83,17:up,35.276005
83,18:down,35.078415
83,18:left,40.092857
83,18:right,36.13711
83,18:up,39.653625
83,19:down,37.53335
83,19:left,41.84181
83,19:right,37.53565
83,19:up,40.348175
83,2:down,15.670811
83,2:left,17.540657
83,2:right,15.320368
83,2:up,15.849255
83,20:down,35.229393
83,20:left,40.412567
83,20:right,36.114414
83,20:up,43.796646
83,21:down,39.42199
83,21:left,46.581127
83,21:right,39.4823
83,21:up,44.76296
83,22:down,38.19989
83,22:left,50.268616
83,22:right,38.696396
83,22:up,42.897213
83,23:down,39.86102
83,23:left,51.03532
83,23:right,41.25767
83,23:up,43.561886
83,24:down,46.071247
83,24:left,54.914192
83,24:right,44.7744
83,24:up,49.8291
83,25:down,48.14975
83,25:left,58.65492
83,25:right,47.240643
83,25:up,53.090427
83,26:down,53.89262
83,26:left,61.36669
83,26:right,53.98034
83,26:up,57.395847
83,27:down,51.219463
83,27:left,64.82871
83,27:right,51.010757
83,27:up,56.8812
83,28:down,54.5254
83,28:left,68.46222
83,28:right,50.7868
83,28:up,58.45616
83,29:down,57.1178
83,29:left,72.88012
83,29:right,60.14718
83,29:up,62.71811
83,3:down,16.05531
83,3:left,16.984652
83,3:right,16.134462
83,3:up,18.46223
83,30:down,62.91733
83,30:left,76.10373
83,30:right,62.456764
83,30:up,66.96342
83,31:down,59.32955
83,31:left,64.79777
83,31:right,59.192703
83,31:up,77.070816
83,32:down,64.02789
83,32:left,75.59559
83,32:right,70.09296
83,32:up,85.84274
83,33:down,71.14729
83,33:left,91.51174
83,33:right,71.91709
83,33:up,78.90414
83,34:down,64.64089
83,34:left,87.94187
83,34:right,67.73481
83,34:up,71.29779
83,35:down,77.825935
83,35:left,87.96748
83,35:right,81.52
83,35:up,103.26034
83,36:down,93.041176
83,36:left,108.73777
83,36:right,95.63826
83,36:up,103.31951
83,37:down,84.602936
83,37:left,113.46697
83,37:right,80.703064
83,37:up,92.07867
83,38:down,96.78825
83,38:left,119.42632
83,38:right,86.15331
83,38:up,96.16346
83,39:down,83.89933
83,39:left,94.864265
83,39:right,82.97226
83,39:up,116.04894
83,4:down,16.679905
83,4:left,17.35561
83,4:right,16.712257
83,4:up,19.376644
83,40:down,88.4494
83,40:left,126.73199
83,40:right,97.483376
83,40:up,107.86315
83,41:down,115.278824
83,41:left,140.09413
83,41:right,103.341965
83,41:up,127.32377
83,42:down,94.3146
83,42:left,144.38931
83,42:right,94.89007
83,42:up,110.79979
83,43:down,104.740875
83,43:left,149.695
83,43:right,106.1008
83,43:up,116.9618
83,44:down,121.19146
83,44:left,165.86792
83,44:right,134.20259
83,44:up,132.58218
83,45:down,123.48802
83,45:left,157.80026
83,45:right,117.90597
83,45:up,140.73996
83,46:down,127.115234
83,46:left,173.3014
83,46:right,130.95421
83,46:up,144.98409
83,47:down,157.26842
83,47:left,176.68332
83,47:right,156.18834
83,47:up,186.12009
83,48:down,151.19797
83,48:left,173.63577
83,48:right,161.53745
83,48:up,196.99332
83,49:down,179.10106
83,49:left,208.38043
83,49:right,185.54802
83,49:up,194.96236
83,5:down,17.57015
83,5:left,20.587507
83,5:right,17.324312
83,5:up,18.812313
83,50:down,191.9087
83,50:left,228.50273
83,50:right,199.20299
83,50:up,192.71535
83,51:down,215.93584
83,51:left,201.37402
83,51:right,179.45786
83,51:up,181.4572
83,52:down,203.02417
83,52:left,184.85034
83,52:right,168.82707
83,52:up,169.02608
83,53:down,187.52472
83,53:left,168.61087
83,53:right,133.45197
83,53:up,139.32915
83,54:down,139.00255
83,54:left,167.79027
83,54:right,121.4425
83,54:up,128.57765
83,55:down,134.03017
83,55:left,164.79686
83,55:right,132.14417
83,55:up,127.93897
83,56:down,146.1573
83,56:left,158.83476
83,56:right,129.15144
83,56:up,134.18744
83,57:down,150.94159
83,57:left,135.09036
83,57:right,118.459114
83,57:up,116.60039
83,58:down,112.903145
83,58:left,131.44887
83,58:right,104.0058
83,58:up,97.68494
83,59:down,107.48785
83,59:left,138.17505
83,59:right,93.05222
83,59:up,99.29273
83,6:down,18.032585
83,6:left,21.838524
83,6:right,17.62356
83,6:up,19.910686
83,60:down,115.30754
83,60:left,132.20009
83,60:right,92.61147
83,60:up,97.72817
83,61:down,106.60048
83,61:left,122.59059
83,61:right,87.10098
83,61:up,87.34872
83,62:down,105.92202
83,62:left,120.84864
83,62:right,98.378746
83,62:up,97.703835
83,63:down,107.83782
83,63:left,115.30174
83,63:right,99.43073
83,63:up,94.58103
83,64:down,108.70216
83,64:left,101.08401
83,64:right,91.13509
83,64:up,88.08624
83,65:down,102.85307
83,65:left,83.935135
83,65:right,84.69737
83,65:up,86.02259
83,66:down,92.78232
83,66:left,76.93808
83,66:right,69.10405
83,66:up,66.78386
83,67:down,68.831314
83,67:left,87.65861
83,67:right,63.016296
83,67:up,64.30708
83,68:down,72.84194
83,68:left,84.74209
83,68:right,68.83651
83,68:up,63.339394
83,69:down,75.7909
83,69:left,81.76309
83,69:right,68.68225
83,69:up,64.75796
83,7:down,18.046572
83,7:left,22.620113
83,7:right,18.996979
83,7:up,20.686258
83,70:down,73.22023
83,70:left,75.8688
83,70:right,62.293674
83,70:up,66.90846
83,71:down,73.36575
83,71:left,68.369255
83,71:right,60.927048
83,71:up,57.843395
83,72:down,57.507107
83,72:left,64.957146
83,72:right,52.03352
83,72:up,52.53672
83,73:down,56.36903
83,73:left,64.98186
83,73:right,53.276344
83,73:up,51.535748
83,74:down,59.554695
83,74:left,62.39046
83,74:right,54.95733
83,74:up,52.987923
83,75:down,52.853756
83,75:left,57.561684
83,75:right,48.78028
83,75:up,47.88677
83,76:down,54.607594
83,76:left,50.97007
83,76:right,45.33789
83,76:up,45.77619
83,77:down,48.480328
83,77:left,51.84247
83,77:right,42.793488
83,77:up,42.126812
83,78:down,48.451904
83,78:left,45.46903
83,78:right,39.22598
83,78:up,39.497963
83,79:down,43.895096
83,79:left,46.56577
83,79:right,39.267963
83,79:up,38.61479
83,8:down,20.572483
83,8:left,21.506151
83,8:right,19.704414
83,8:up,22.923904
83,80:down,42.023075
83,80:left,44.057423
83,80:right,39.19543
83,80:up,38.77712
83,81:down,40.94135
83,81:left,41.614304
83,81:right,37.232018
83,81:up,37.819775
83,82:down,38.215084
83,82:left,40.594803
83,82:right,35.628597
83,82:up,36.307655
83,83:down,38.578255
83,83:left,36.08917
83,83:right,33.875763
83,83:up,34.61181
83,84:down,36.76015
83,84:left,34.585205
83,84:right,31.306078
83,84:up,32.103054
83,85:down,34.101498
83,85:left,33.46953
83,85:right,30.492226
83,85:up,29.68514
83,86:down,29.021772
83,86:left,32.30093
83,86:right,26.626366
83,86:up,26.614523
83,87:down,30.678867
83,87:left,27.336771
83,87:right,25.392717
83,87:up,25.533112
83,88:down,28.393763
83,88:left,25.676514
83,88:right,23.788822
83,88:up,23.954922
83,89:down,25.638279
83,89:left,27.561655
83,89:right,23.512203
83,89:up,22.767889
83,9:down,20.547945
83,9:left,22.810612
83,9:right,21.194939
83,9:up,24.50731
83,90:down,26.119635
83,90:left,22.698406
83,90:right,22.258347
83,90:up,21.314014
83,91:down,24.415684
83,91:left,22.130033
83,91:right,20.705116
83,91:up,20.348595
83,92:down,21.896786
83,92:left,23.57153
83,92:right,19.711784
83,92:up,19.59322
83,93:down,20.008514
83,93:left,22.692364
83,93:right,18.705954
83,93:up,18.637066
83,94:down,18.449955
83,94:left,21.397991
83,94:right,18.004389
83,94:up,17.645958
83,95:down,18.551119
83,95:left,20.763128
83,95:right,17.622974
83,95:up,17.149858
83,96:down,18.26549
83,96:left,17.395367
83,96:right,16.583067
83,96:up,16.888899
83,97:down,16.705753
83,97:left,18.23165
83,97:right,16.126886
83,97:up,16.398048
83,98:down,15.825043
83,98:left,16.836002
83,98:right,15.898956
83,98:up,15.782065
83,99:down,15.879675
