Итерация,Значение
1428,0.40176666
1429,0.43330002
1430,0.34096524
1431,0.3938
1432,0.4060157
1433,0.36536667
1434,0.38863555
1435,0.33540002
1436,0.353101
1437,0.32993335
1438,0.38143334
1439,0.39716667
1440,0.35223332
1441,0.40933332
1442,0.3954239
1443,0.35936666
1444,0.357942
1445,0.37153333
1446,0.40291217
1447,0.3637476
1448,0.37043333
1449,0.4079
1450,0.27956668
1451,0.39723334
1452,0.37753332
1453,0.38033333
1454,0.3599
1455,0.3778
1456,0.37371835
1457,0.4231
1458,0.34353334
1459,0.35506666
1460,0.3526
1461,0.3698098
1462,0.44353333
1463,0.35778782
1464,0.4166
1465,0.39306667
1466,0.4048
1467,0.33406666
1468,0.3551116
1469,0.34076667
1470,0.41156578
1471,0.4155846
1472,0.34768918
1473,0.3709
1474,0.39269885
1475,0.39446667
1476,0.40796667
1477,0.40107855
1478,0.32414028
1479,0.41596025
1480,0.4144445
1481,0.3557329
1482,0.38549998
1483,0.38271394
1484,0.40228572
1485,0.4014
1486,0.35773334
1487,0.4221
1488,0.3805
1489,0.35283172
1490,0.40759745
1491,0.36816666
1492,0.39583334
1493,0.3598
1494,0.39473334
1495,0.34413332
1496,0.4190953
1497,0.374
1498,0.37196666
1499,0.36116666
1500,0.29623333
1501,0.3742436
1502,0.40313333
1503,0.34881508
1504,0.38983333
1505,0.36556667
1506,0.3263
1507,0.3765
1508,0.3928
1509,0.38109827
1510,0.37666667
1511,0.38906667
1512,0.38556668
1513,0.35516667
1514,0.39896667
1515,0.39611393
1516,0.3575908
1517,0.3278
1518,0.37829998
1519,0.40633333
1520,0.3933
1521,0.3946
1522,0.3139
1523,0.39213333
1524,0.3969
1525,0.37033334
1526,0.37178102
1527,0.36693335
1528,0.39722684
1529,0.38403335
1530,0.41316664
1531,0.39313334
1532,0.3958
1533,0.40303335
1534,0.39563334
1535,0.35887104
1536,0.40526587
1537,0.36766994
1538,0.37420002
1539,0.4002
1540,0.41668263
1541,0.3474
1542,0.39746666
1543,0.36753333
1544,0.34343332
1545,0.4202
1546,0.38143334
1547,0.35266668
1548,0.39836666
1549,0.35422748
1550,0.2675
1551,0.35806668
1552,0.37576666
1553,0.31283334
1554,0.32236665
1555,0.38147667
1556,0.37203333
1557,0.4093
1558,0.3748
1559,0.39987355
1560,0.3454
1561,0.31866667
1562,0.39556667
1563,0.34449267
1564,0.39986667
1565,0.3362
1566,0.42683333
1567,0.40046668
1568,0.41869998
1569,0.37136665
1570,0.38803333
1571,0.38543335
1572,0.34503335
1573,0.3886
1574,0.38343334
1575,0.36166668
1576,0.34194082
1577,0.37207326
1578,0.3554
1579,0.42153335
1580,0.32489988
1581,0.36183333
1582,0.39443332
1583,0.36843333
1584,0.3771362
1585,0.40836665
1586,0.37826666
1587,0.35803333
1588,0.35474557
1589,0.352
1590,0.37726668
1591,0.40701059
1592,0.37646666
1593,0.37336668
1594,0.3539
1595,0.36293334
1596,0.40146667
1597,0.38296667
1598,0.37376666
1599,0.34206668
1600,0.2598
1601,0.37386668
1602,0.3772806
1603,0.34496668
1604,0.35336667
1605,0.3513
1606,0.3853899
1607,0.37843335
1608,0.3802
1609,0.31613335
1610,0.39367023
1611,0.3734
1612,0.3542
1613,0.34768406
1614,0.37171945
1615,0.38233334
1616,0.3942
1617,0.3895
1618,0.43356317
1619,0.3258
1620,0.37143332
1621,0.41873333
1622,0.38846666
1623,0.3599
1624,0.36039308
1625,0.30683333
1626,0.36293334
1627,0.36020723
1628,0.36383206
1629,0.42096472
